date;weights
20/09/2018;1.81653E-05
20/09/2018;4.30492E-05
20/09/2018;3.12337E-05
20/09/2018;3.87492E-05
20/09/2018;0.000151073
20/09/2018;0.00039863
20/09/2018;0.001421297
20/09/2018;1.00546E-05
20/09/2018;2.19355E-05
20/09/2018;4.72374E-05
20/09/2018;0.000132369
20/09/2018;0.000152405
20/09/2018;0.000167899
20/09/2018;9.59702E-05
20/09/2018;0.000290103
20/09/2018;0.000198146
20/09/2018;0.001313294
20/09/2018;0.000352974
20/09/2018;0.000120227
20/09/2018;0.000527259
20/09/2018;0.001248675
20/09/2018;0.000352101
20/09/2018;0.001470468
20/09/2018;0.004380349
20/09/2018;0.00380981
20/09/2018;0.030768986
20/09/2018;0.014133704
20/09/2018;0.023507018
21/09/2018;0.00035197
21/09/2018;0.007560131
21/09/2018;0.018839538
21/09/2018;0.015416165
21/09/2018;0.005226245
21/09/2018;0.014325367
21/09/2018;0.021770057
21/09/2018;0.061461888
21/09/2018;0.039314979
21/09/2018;0.259547004
21/09/2018;0.618691032
21/09/2018;0.425001231
21/09/2018;0.48035196
21/09/2018;0.198870085
21/09/2018;0.021573695
21/09/2018;0.019424446
21/09/2018;0.002845436
21/09/2018;8.24582E-05
21/09/2018;0.000639907
21/09/2018;0.003050304
21/09/2018;0.003871276
21/09/2018;0.004125689
21/09/2018;0.000761951
21/09/2018;0.000943161
21/09/2018;0.001335798
21/09/2018;0.001309253
21/09/2018;0.00181433
21/09/2018;0.000610308
21/09/2018;0.000428484
21/09/2018;0.001354973
21/09/2018;0.001093266
21/09/2018;0.00134901
21/09/2018;0.006603129
21/09/2018;0.000745327
21/09/2018;0.000333861
21/09/2018;0.000280508
21/09/2018;0.003492318
21/09/2018;0.005501058
21/09/2018;0.000584985
21/09/2018;0.0013196
21/09/2018;0.008459052
21/09/2018;0.005129908
21/09/2018;0.03093617
21/09/2018;0.078711233
21/09/2018;0.007135557
21/09/2018;0.013185681
21/09/2018;0.160484101
21/09/2018;0.12232954
22/09/2018;0.08807513
22/09/2018;0.135534235
22/09/2018;0.043844688
22/09/2018;0.001667295
22/09/2018;0.005730682
22/09/2018;0.005928123
22/09/2018;0.000729741
22/09/2018;0.003006868
22/09/2018;0.00497035
22/09/2018;0.021720625
22/09/2018;0.040750151
22/09/2018;0.000741201
22/09/2018;0.005031758
22/09/2018;0.000792499
22/09/2018;0.001368671
22/09/2018;0.003563836
22/09/2018;0.00538633
22/09/2018;0.004235972
22/09/2018;0.001252961
22/09/2018;0.000822198
22/09/2018;0.000311427
22/09/2018;0.004207823
22/09/2018;0.003254669
22/09/2018;0.001630751
22/09/2018;0.0003142
22/09/2018;0.000307295
22/09/2018;0.000357691
22/09/2018;0.000600138
22/09/2018;0.002611635
22/09/2018;0.000919853
22/09/2018;0.001175185
22/09/2018;0.002915116
22/09/2018;0.000403246
22/09/2018;0.001423991
22/09/2018;0.000666155
22/09/2018;0.004405774
